id,Degerlendirme Puani
3662,15.3661
3663,17.7215
3664,23.6909
3665,50.6626
3666,20.0238
3667,27.3058
3668,42.8057
3669,28.4379
3670,27.7664
3671,19.739
3672,33.6106
3673,40.6747
3674,31.0731
3675,38.0248
3676,43.2733
3677,15.1159
3678,27.6088
3679,45.8487
3680,35.8727
3681,41.228
3682,34.0688
3683,30.158
3684,32.482
3685,45.6739
3686,33.6506
3687,6.99038
3688,14.9282
3689,8.31789
3690,5.90454
3691,29.5337
3692,11.6521
3693,29.2021
3694,21.6819
3695,31.4153
3696,42.0312
3697,23.6433
3698,36.4028
3699,9.73278
3700,39.1588
3701,21.2417
3702,51.0697
3703,26.571
3704,32.0483
3705,48.94
3706,43.7925
3707,23.6059
3708,12.0449
3709,33.0974
3710,9.57179
3711,27.5665
3712,43.7335
3713,51.3289
3714,47.9117
3715,30.0502
3716,50.8
3717,32.369
3718,41.9499
3719,25.4617
3720,50.2007
3721,26.1608
3722,24.7345
3723,35.3346
3724,21.977
3725,8.70832
3726,51.7589
3727,34.1895
3728,11.1926
3729,36.1042
3730,47.8379
3731,8.87807
3732,35.0184
3733,34.9488
3734,34.9376
3735,21.2676
3736,35.7831
3737,51.532
3738,33.256
3739,9.46798
3740,22.473
3741,36.9996
3742,21.8534
3743,19.2362
3744,20.7972
3745,48.7558
3746,55.8781
3747,8.4366
3748,33.1031
3749,35.266
3750,44.2633
3751,23.9641
3752,52.4302
3753,20.7397
3754,19.6704
3755,22.988
3756,36.4669
3757,18.2949
3758,41.3158
3759,13.1545
3760,10.5179
3761,43.2205
3762,37.9006
3763,33.6949
3764,45.8142
3765,50.7639
3766,9.2786
3767,49.8518
3768,39.4716
3769,13.9624
3770,16.51
3771,25.8389
3772,22.8085
3773,56.2468
3774,35.6831
3775,20.1388
3776,11.7245
3777,46.1264
3778,23.5743
3779,9.48489
3780,25.806
3781,31.829
3782,19.7122
3783,39.9548
3784,47.1357
3785,14.7373
3786,16.4893
3787,26.2359
3788,41.8659
3789,46.582
3790,49.5316
3791,31.5295
3792,10.392
3793,12.3516
3794,50.812
3795,18.9993
3796,41.4574
3797,43.7336
3798,13.7467
3799,33.8237
3800,29.132
3801,33.9541
3802,41.7338
3803,18.5437
3804,36.572
3805,36.4728
3806,61.3427
3807,31.2455
3808,11.8917
3809,11.4617
3810,22.7632
3811,39.4407
3812,36.4924
3813,24.6419
3814,52.9132
3815,36.2181
3816,16.6076
3817,35.1186
3818,55.0334
3819,24.1134
3820,31.6314
3821,23.2874
3822,28.8717
3823,42.6843
3824,56.1963
3825,60.5281
3826,6.93209
3827,33.2445
3828,38.7291
3829,45.0283
3830,33.4741
3831,46.8479
3832,17.7643
3833,25.9647
3834,44.7199
3835,23.3676
3836,48.2342
3837,34.9752
3838,35.2431
3839,38.0508
3840,44.2658
3841,10.7821
3842,33.5057
3843,23.301
3844,11.6429
3845,21.084
3846,38.2204
3847,51.8514
3848,45.2707
3849,10.3758
3850,21.8342
3851,21.0437
3852,52.7602
3853,51.3988
3854,25.2387
3855,42.7235
3856,36.9325
3857,53.3958
3858,26.175
3859,17.2893
3860,43.5587
3861,26.1789
3862,19.3177
3863,57.4903
3864,46.7333
3865,32.5528
3866,22.9096
3867,30.1554
3868,29.7305
3869,30.6403
3870,23.8613
3871,30.2126
3872,17.1103
3873,39.157
3874,9.48462
3875,24.7784
3876,40.4684
3877,47.6219
3878,12.722
3879,18.4695
3880,49.207
3881,41.5716
3882,20.2231
3883,31.19
3884,3.6264
3885,49.7136
3886,23.1897
3887,25.4859
3888,34.7522
3889,14.6779
3890,35.5392
3891,23.9082
3892,43.9328
3893,38.9598
3894,11.9096
3895,41.762
3896,24.2993
3897,30.8412
3898,28.2823
3899,35.2
3900,6.81562
3901,14.1305
3902,30.4135
3903,26.2657
3904,17.5445
3905,9.21496
3906,46.9384
3907,34.1597
3908,29.2746
3909,33.505
3910,34.0274
3911,22.9554
3912,46.2473
3913,20.0926
3914,50.9759
3915,49.888
3916,9.99595
3917,42.7722
3918,32.7959
3919,37.559
3920,29.8779
3921,51.755
3922,34.3792
3923,22.9087
3924,21.2686
3925,51.5176
3926,35.5657
3927,27.8481
3928,37.1794
3929,38.5473
3930,36.4115
3931,19.2646
3932,48.8434
3933,29.5535
3934,5.35067
3935,6.86704
3936,45.2319
3937,46.383
3938,24.7091
3939,49.1279
3940,23.5132
3941,9.63795
3942,25.1799
3943,57.7994
3944,36.416
3945,24.0747
3946,39.471
3947,34.2507
3948,42.4484
3949,48.2337
3950,48.8622
3951,55.8582
3952,47.7644
3953,33.5895
3954,25.4502
3955,28.5872
3956,40.0251
3957,11.0228
3958,13.2279
3959,16.388
3960,5.90734
3961,39.2184
3962,45.3948
3963,22.5664
3964,18.0322
3965,19.2192
3966,9.53969
3967,49.6189
3968,51.5212
3969,35.0088
3970,52.8217
3971,46.1835
3972,12.0138
3973,38.9895
3974,22.6684
3975,35.35
3976,20.8372
3977,45.031
3978,51.0316
3979,29.1188
3980,43.9282
3981,36.3442
3982,42.373
3983,31.6624
3984,55.5263
3985,20.4536
3986,55.5381
3987,19.483
3988,17.4606
3989,6.60508
3990,9.94708
3991,49.1286
3992,34.2047
3993,35.8305
3994,37.6817
3995,41
3996,35.4405
3997,13.1343
3998,48.8162
3999,41.3652
4000,22.9242
4001,47.9514
4002,19.3011
4003,35.1866
4004,45.7232
4005,32.2407
4006,46.538
4007,26.5456
4008,47.5914
4009,20.9522
4010,23.8722
4011,35.0087
4012,28.1302
4013,19.4229
4014,39.4689
4015,11.2124
4016,7.17114
4017,44.8433
4018,28.0167
4019,40.3897
4020,46.4277
4021,18.6463
4022,18.467
4023,40.8719
4024,9.49974
4025,49.228
4026,83.2638
4027,52.9219
4028,32.6873
4029,37.4676
4030,41.2056
4031,19.0581
4032,34.1762
4033,26.3933
4034,28.0503
4035,22.5602
4036,24.1685
4037,27.0898
4038,20.8875
4039,37.6259
4040,40.4542
4041,7.97458
4042,29.5772
4043,21.7343
4044,22.697
4045,18.2503
4046,52.0407
4047,33.6392
4048,35.8791
4049,39.1643
4050,52.0304
4051,48.8452
4052,35.7325
4053,60.225
4054,38.2182
4055,57.5092
4056,42.0658
4057,44.1696
4058,36.6247
4059,34.1752
4060,22.4006
4061,21.6366
4062,51.8838
4063,33.8769
4064,44.4435
4065,33.5895
4066,21.9061
4067,36.973
4068,18.8791
4069,35.8779
4070,36.7972
4071,50.8498
4072,28.7735
4073,38.8138
4074,41.9125
4075,34.0869
4076,34.2685
4077,37.9682
4078,34.7404
4079,25.5711
4080,36.4114
4081,15.1191
4082,50.92
4083,34.2267
4084,32.1743
4085,34.5967
4086,42.1708
4087,24.9855
4088,10.2597
4089,33.4994
4090,54.7028
4091,52.4842
4092,42.6423
4093,54.7152
4094,23.547
4095,46.5429
4096,50.3774
4097,40.7051
4098,6.96872
4099,46.25
4100,20.2946
4101,19.0137
4102,48.1682
4103,11.7221
4104,32.2364
4105,39.5076
4106,11.347
4107,23.9573
4108,27.3353
4109,49.4882
4110,21.2043
4111,28.967
4112,34.5653
4113,14.387
4114,22.4361
4115,19.1451
4116,12.604
4117,62.5892
4118,34.2605
4119,39.9356
4120,22.3953
4121,53.2151
4122,20.9088
4123,19.7485
4124,25.3375
4125,31.4785
4126,28.9608
4127,39.0698
4128,19.7554
4129,42.0832
4130,11.3225
4131,41.956
4132,31.9845
4133,52.9912
4134,37.2493
4135,24.2011
4136,29.4536
4137,51.5162
4138,49.6691
4139,42.8934
4140,7.74186
4141,33.0668
4142,40.4758
4143,16.6142
4144,24.2669
4145,36.9932
4146,54.1894
4147,26.0414
4148,47.1567
4149,19.4901
4150,43.3179
4151,56.7199
4152,50.3834
4153,52.3826
4154,54.2733
4155,41.595
4156,30.9355
4157,24.1385
4158,41.7528
4159,37.2839
4160,8.70832
4161,35.1735
4162,21.2138
4163,21.7218
4164,33.3134
4165,37.5676
4166,9.53612
4167,46.2018
4168,25.9849
4169,7.79954
4170,21.9095
4171,29.6039
4172,26.831
4173,41.5709
4174,47.191
4175,19.5035
4176,38.973
4177,28.852
4178,35.1719
4179,17.3952
4180,30.5926
4181,28.2499
4182,21.6345
4183,39.8619
4184,34.4257
4185,25.1874
4186,44.7007
4187,10.5778
4188,23.6774
4189,18.8939
4190,34.7239
4191,56.7888
4192,44.1484
4193,16.9582
4194,49.0985
4195,48.0934
4196,25.6312
4197,36.8572
4198,13.9332
4199,26.9408
4200,10.3527
4201,7.96111
4202,25.5328
4203,37.4083
4204,22.3192
4205,44.7355
4206,24.5118
4207,56.5911
4208,8.60546
4209,48.5596
4210,16.8593
4211,29.1985
4212,31.922
4213,22.9109
4214,53.964
4215,46.2387
4216,21.2393
4217,11.2434
4218,31.0677
4219,16.0228
4220,28.8235
4221,44.6704
4222,32.9474
4223,36.4031
4224,9.40145
4225,7.80337
4226,45.5636
4227,8.49192
4228,23.5388
4229,37.6061
4230,11.5265
4231,32.7086
4232,22.9957
4233,34.9888
4234,59.8026
4235,21.8336
4236,20.8401
4237,12.2236
4238,55.5064
4239,47.2439
4240,32.8792
4241,34.3416
4242,42.4315
4243,38.3614
4244,33.4684
4245,22.6605
4246,54.9489
4247,27.5827
4248,33.7144
4249,43.7393
4250,38.6649
4251,38.2525
4252,22.115
4253,41.7608
4254,33.6941
4255,47.1648
4256,10.0139
4257,37.9297
4258,25.4207
4259,39.5552
4260,25.5773
4261,51.123
4262,26.0631
4263,42.8455
4264,18.1953
4265,16.9366
4266,8.83762
4267,35.4612
4268,5.56762
4269,31.2055
4270,36.199
4271,54.9342
4272,34.318
4273,15.948
4274,29.3821
4275,21.2031
4276,31.3031
4277,40.012
4278,32.4114
4279,32.8701
4280,27.937
4281,63.7028
4282,42.336
4283,21.1513
4284,49.8124
4285,41.7588
4286,47.1624
4287,31.7053
4288,21.9625
4289,18.4651
4290,58.2939
4291,42.082
4292,12.775
4293,38.9593
4294,27.6937
4295,14.7523
4296,47.8172
4297,61.2335
4298,47.002
4299,19.5697
4300,16.3227
4301,12.9426
4302,27.9146
4303,13.8005
4304,38.1468
4305,45.9033
4306,32.5842
4307,38.7142
4308,39.2302
4309,48.325
4310,9.81625
4311,20.1434
4312,33.792
4313,55.1885
4314,36.0346
4315,17.5119
4316,51.5047
4317,42.0101
4318,43.0904
4319,27.3563
4320,40.9101
4321,7.05169
4322,35.6663
4323,50.8181
4324,36.3858
4325,49.8096
4326,52.9585
4327,44.3108
4328,22.1847
4329,8.40234
4330,45.8909
4331,45.911
4332,3.32276
4333,34.9297
4334,26.2307
4335,56.1715
4336,24.7734
4337,13.3324
4338,47.7757
4339,25.527
4340,27.667
4341,24.6204
4342,37.1391
4343,25.5377
4344,48.3921
4345,46.8987
4346,23.5939
4347,19.1713
4348,21.9032
4349,36.6561
4350,21.5656
4351,23.9719
4352,25.6448
4353,20.3659
4354,46.7728
4355,45.8499
4356,25.7617
4357,29.0036
4358,5.6426
4359,42.6792
4360,22.7742
4361,12.2357
4362,46.3189
4363,21.4495
4364,7.93354
4365,10.9698
4366,47.5149
4367,49.1496
4368,46.0078
4369,41.4046
4370,41.9886
4371,31.377
4372,55.6587
4373,40.7944
4374,54.7236
4375,40.6923
4376,31.6893
4377,47.5408
4378,51.4423
4379,27.3777
4380,19.1989
4381,21.4726
4382,33.8522
4383,40.27
4384,23.1254
4385,58.406
4386,27.6284
4387,7.04302
4388,17.8541
4389,21.4459
4390,8.85461
4391,48.9681
4392,42.2271
4393,41.8234
4394,44.5626
4395,39.0086
4396,44.0744
4397,16.6638
4398,14.3545
4399,21.9937
4400,21.3685
4401,17.194
4402,60.0161
4403,42.0377
4404,9.93984
4405,24.3489
4406,41.1366
4407,11.0358
4408,10.529
4409,45.4789
4410,35.7362
4411,44.8105
4412,27.9694
4413,22.0595
4414,47.0277
4415,42.2172
4416,33.6435
4417,6.88819
4418,37.6446
4419,24.7112
4420,10.1288
4421,36.4041
4422,35.8035
4423,43.1696
4424,48.1081
4425,43.5438
4426,13.6058
4427,50.9367
4428,18.2934
4429,33.6114
4430,22.2557
4431,32.0309
4432,33.2342
4433,27.0538
4434,45.3144
4435,48.1434
4436,21.7389
4437,35.9946
4438,38.5635
4439,38.1472
4440,33.5285
4441,18.2033
4442,19.275
4443,45.3831
4444,17.9822
4445,57.004
4446,19.3736
4447,8.25131
4448,7.09516
4449,9.55082
4450,62.7511
4451,44.8374
4452,25.1959
4453,8.85327
4454,25.7477
4455,26.4265
4456,31.7184
4457,52.2326
4458,41.4716
4459,17.3962
4460,40.1446
4461,42.7676
4462,21.5141
4463,47.9549
4464,20.6782
4465,41.0274
4466,35.6264
4467,30.9592
4468,32.6304
4469,31.4714
4470,33.9172
4471,31.3563
4472,50.1884
4473,29.5427
4474,29.3515
4475,29.3114
4476,54.7623
4477,12.9779
4478,33.9479
4479,28.8028
4480,12.1396
4481,24.0287
4482,18.9897
4483,24.9456
4484,60.5793
4485,36.6742
4486,24.3404
4487,29.4262
4488,50.2249
4489,45.6502
4490,31.4721
4491,18.9149
4492,46.0749
4493,37.693
4494,10.3249
4495,36.5353
4496,37.7178
4497,10.0029
4498,31.9598
4499,34.0681
4500,31.4489
4501,10.8629
4502,10.4762
4503,27.1069
4504,42.5634
4505,39.8623
4506,56.2449
4507,25.6
4508,23.5496
4509,34.6944
4510,42.5866
4511,34.491
4512,31.6802
4513,8.11284
4514,33.7401
4515,10.455
4516,16.0077
4517,19.332
4518,16.5009
4519,47.6443
4520,40.5102
4521,28.1089
4522,44.5478
4523,37.7401
4524,34.884
4525,25.5406
4526,16.59
4527,31.832
4528,23.5306
4529,36.0453
4530,40.08
4531,14.853
4532,9.82549
4533,41.7987
4534,31.875
4535,41.8302
4536,34.3831
4537,20.1236
4538,28.4811
4539,22.231
4540,42.608
4541,13.0041
4542,55.353
4543,43.9539
4544,24.4386
4545,28.2573
4546,9.82432
4547,42.7616
4548,45.2529
4549,30.3232
4550,28.6834
4551,10.1265
4552,36.9631
4553,25.5263
4554,18.0997
4555,15.4567
4556,29.764
4557,63.8554
4558,19.3756
4559,45.2116
4560,36.6854
4561,22.2009
4562,42.0962
4563,20.541
4564,45.2978
4565,55.3357
4566,34.0654
4567,35.4021
4568,23.8174
4569,17.6372
4570,24.5818
4571,46.7269
4572,32.9074
4573,48.787
4574,54.802
4575,24.9269
4576,13.7635
4577,51.4363
4578,33.0478
4579,24.0591
4580,22.2334
4581,33.2108
4582,44.506
4583,23.9077
4584,42.6102
4585,51.0701
4586,40.5734
4587,42.3357
4588,26.9628
4589,18.1871
4590,44.5279
4591,25.8709
4592,51.3959
4593,20.5756
4594,32.0478
4595,55.4159
4596,33.3718
4597,29.1951
4598,43.2209
4599,11.0918
4600,19.9598
4601,49.5311
4602,22.0588
4603,28.1803
4604,37.0231
4605,28.6422
4606,27.7036
4607,33.0669
4608,61.6535
4609,35.0297
4610,37.6858
4611,53.6362
4612,29.2893
4613,33.4185
4614,51.3633
4615,20.2543
4616,34.4394
4617,24.1145
4618,46.8187
4619,44.5253
4620,50.5781
4621,18.6087
4622,42.9147
4623,26.8123
4624,42.568
4625,35.1408
4626,45.5081
4627,12.4992
4628,35.1199
4629,32.7866
4630,44.5023
4631,41.1103
4632,18.8923
4633,21.5558
4634,30.0112
4635,37.2164
4636,32.4286
4637,45.9028
4638,57.6054
4639,24.4028
4640,9.09112
4641,33.2788
4642,18.3326
4643,34.8056
4644,37.3294
4645,39.5561
4646,11.0886
4647,37.4496
4648,6.86824
4649,34.2398
4650,45.3583
4651,36.8108
4652,43.1375
4653,32.8269
4654,60.3684
4655,35.7967
4656,28.1583
4657,29.2037
4658,39.8771
4659,9.8568
4660,31.2925
4661,35.8102
4662,27.487
4663,10.255
4664,19.8718
4665,32.9495
4666,12.8303
4667,13.5754
4668,49.7327
4669,39.6359
4670,23.2446
4671,35.323
4672,62.7127
4673,34.3218
4674,40.9069
4675,11.4617
4676,40.0946
4677,32.8046
4678,48.0791
4679,22.7562
4680,45.4015
4681,17.3084
4682,21.491
4683,58.9152
4684,18.2028
4685,45.6614
4686,50.3953
4687,36.2936
4688,15.7853
4689,25.9916
4690,25.8661
4691,11.0261
4692,20.2683
4693,25.0356
4694,8.81465
4695,43.4233
4696,42.8593
4697,27.8552
4698,52.2653
4699,17.6038
4700,43.7349
4701,38.0901
4702,32.8745
4703,16.4884
4704,19.1191
4705,16.5174
4706,18.7641
4707,24.9838
4708,19.6211
4709,10.2247
4710,18.1507
4711,32.8177
4712,18.5955
4713,30.9343
4714,31.5526
4715,58.3249
4716,28.1891
4717,50.8445
4718,26.9753
4719,27.2079
4720,33.9665
4721,6.63059
4722,33.558
4723,17.1223
4724,40.7628
4725,37.9669
4726,20.6629
4727,49.7683
4728,24.3773
4729,25.8775
4730,31.8157
4731,18.7274
4732,16.9706
4733,16.225
4734,42.0356
4735,40.5662
4736,27.0744
4737,27.0248
4738,40.541
4739,11.5178
4740,49.4823
4741,25.5449
4742,22.7976
4743,42.1195
4744,38.7357
4745,49.8626
4746,25.2786
4747,23.703
4748,48.3345
4749,43.9336
4750,33.7369
4751,45.7405
4752,42.3494
4753,25.9005
4754,15.7704
4755,18.0648
4756,37.5031
4757,47.1593
4758,47.9657
4759,13.1242
4760,23.1607
4761,34.9673
4762,21.9084
4763,25.4623
4764,9.30059
4765,59.4117
4766,41.986
4767,16.5479
4768,6.91128
4769,54.0707
4770,18.6307
4771,26.3984
4772,35.53
4773,20.9438
4774,40.3719
4775,19.4471
4776,37.223
4777,24.7448
4778,58.3313
4779,50.9467
4780,25.6719
4781,27.2506
4782,21.1816
4783,10.6529
4784,46.7755
4785,52.7714
4786,43.1636
4787,10.6994
4788,31.3901
4789,23.6224
4790,30.9994
4791,32.9805
4792,25.9407
4793,37.7663
4794,32.0215
4795,33.8696
4796,42.492
4797,37.1353
4798,46.2943
4799,17.0484
4800,35.7506
4801,35.0474
4802,23.3492
4803,47.0022
4804,23.0214
4805,32.3185
4806,12.7782
4807,39.9382
4808,42.4528
4809,14.9177
4810,42.7526
4811,15.7198
4812,53.6693
4813,26.9972
4814,10.1649
4815,22.6913
4816,50.6383
4817,29.1667
4818,31.8996
4819,30.1655
4820,56.1031
4821,27.2663
4822,13.4063
4823,38.09
4824,49.1403
4825,12.6637
4826,14.2109
4827,11.989
4828,13.1823
4829,44.9015
4830,20.7552
4831,20.6305
4832,21.6926
4833,20.8424
4834,43.8143
4835,43.592
4836,38.7557
4837,57.441
4838,52.4174
4839,43.4872
4840,24.447
4841,19.9053
4842,19.4892
4843,10.5827
4844,21.104
4845,7.51655
4846,48.7466
4847,41.4289
4848,35.9583
4849,33.9083
4850,44.1882
4851,36.094
4852,41.9613
4853,39.0265
4854,42.4773
4855,53.6012
4856,20.534
4857,40.5439
4858,54.4403
4859,23.5714
4860,21.3012
4861,45.8436
4862,10.0352
4863,56.4744
4864,23.5989
4865,31.8568
4866,14.2708
4867,47.9171
4868,24.517
4869,60.2491
4870,17.0126
4871,44.1533
4872,43.9159
4873,34.9185
4874,15.8936
4875,13.3313
4876,8.55934
4877,27.6005
4878,48.087
4879,47.0264
4880,28.0575
4881,11.0318
4882,30.7459
4883,55.1849
4884,27.5601
4885,42.7251
4886,36.3775
4887,38.4086
4888,22.4616
4889,54.2077
4890,47.5041
4891,44.5794
4892,31.976
4893,15.8928
4894,18.8211
4895,36.8964
4896,28.7569
4897,27.64
4898,45.7328
4899,21.2345
4900,26.335
4901,49.1882
4902,42.2051
4903,24.4736
4904,48.6274
4905,44.3378
4906,17.6139
4907,48.4296
4908,24.9794
4909,47.3267
4910,33.6107
4911,30.3722
4912,22.8845
4913,46.0521
4914,27.8617
4915,47.1702
4916,32.8237
4917,33.7889
4918,46.1553
4919,8.88228
4920,45.7719
4921,38.2397
4922,40.7929
4923,46.4614
4924,15.8257
4925,20.3809
4926,23.969
4927,25.3217
4928,29.0668
4929,33.9453
4930,36.5089
4931,29.5494
4932,49.3705
4933,16.1402
4934,27.0243
4935,11.1595
4936,11.7946
4937,10.4389
4938,44.9606
4939,38.4686
4940,12.8354
4941,35.4471
4942,20.7421
4943,33.8826
4944,42.1083
4945,33.7449
4946,39.2007
4947,25.7245
4948,45.0082
4949,20.9665
4950,20.1432
4951,49.4323
4952,9.30488
4953,38.1377
4954,29.9677
4955,56.0582
4956,34.717
4957,22.505
4958,7.16707
4959,15.6063
4960,39.3238
4961,25.4557
4962,32.3801
4963,36.5117
4964,19.0204
4965,21.3513
4966,19.8428
4967,44.802
4968,14.0485
4969,18.8323
4970,31.2499
4971,24.9147
4972,56.1541
4973,13.7148
4974,40.9457
4975,40.1678
4976,31.3333
4977,46.5805
4978,39.8358
4979,11.0803
4980,47.2337
4981,35.6158
4982,45.855
4983,40.9104
4984,11.6281
4985,58.8482
4986,52.5593
4987,18.4761
4988,10.6547
4989,50.3919
4990,30.8217
4991,39.0189
4992,32.4051
4993,35.028
4994,21.057
4995,28.7145
4996,41.0516
4997,28.7768
4998,6.62787
4999,37.1629
5000,34.2788
5001,40.6098
5002,48.7978
5003,34.2009
5004,36.3017
5005,29.2367
5006,22.9793
5007,34.5917
5008,36.5365
5009,5.83928
5010,37.4554
5011,9.26257
5012,10.7628
5013,10.167
5014,38.5688
5015,27.8985
5016,35.2327
5017,33.4014
5018,16.0148
5019,24.3299
5020,47.286
5021,39.9858
5022,35.4742
5023,44.6025
5024,26.9734
5025,42.1538
5026,24.9826
5027,23.8081
5028,36.8332
5029,31.1079
5030,16.8589
5031,25.7906
5032,44.8583
5033,11.1703
5034,36.4197
5035,25.5552
5036,6.13117
5037,32.8634
5038,46.6431
5039,51.4184
5040,38.2028
5041,28.3709
5042,20.944
5043,37.8952
5044,21.7566
5045,33.8462
5046,22.4249
5047,38.0767
5048,43.0073
5049,45.6318
5050,27.4002
5051,9.25829
5052,11.528
5053,11.709
5054,48.94
5055,42.993
5056,45.8247
5057,9.37824
5058,19.5817
5059,61.2162
5060,42.3222
5061,64.1229
5062,41.2207
5063,8.15827
5064,24.5474
5065,14.1713
5066,52.3454
5067,58.2879
5068,12.8757
5069,41.206
5070,48.624
5071,31.7345
5072,41.8594
5073,48.3807
5074,31.8963
5075,22.0933
5076,43.677
5077,36.9708
5078,29.0814
5079,30.7443
5080,18.7291
5081,32.2643
5082,36.9864
5083,26.7373
5084,20.4082
5085,8.30549
5086,28.5598
5087,32.5927
5088,11.0167
5089,37.6572
5090,15.4396
5091,46.2524
5092,59.9891
5093,38.2321
5094,47.3137
5095,20.1884
5096,25.7918
5097,7.99523
5098,28.0252
5099,10.1095
5100,59.2289
5101,9.32852
5102,26.9609
5103,16.521
5104,22.2608
5105,41.5935
5106,21.4458
5107,28.1678
5108,14.1234
5109,22.5308
5110,31.1361
5111,50.9216
5112,42.0851
5113,62.1677
5114,19.016
5115,16.5434
5116,14.3081
5117,24.2259
5118,19.5125
5119,43.2192
5120,33.6944
5121,40.1432
5122,45.5898
5123,57.9201
5124,54.0669
5125,35.2595
5126,24.3464
5127,37.1945
5128,41.8494
5129,22.6366
5130,28.4788
5131,45.3243
5132,28.184
5133,31.5372
5134,9.08096
5135,36.2337
5136,10.4007
5137,12.6209
5138,18.8061
5139,35.3901
5140,25.0683
5141,10.0913
5142,25.3949
5143,25.3706
5144,49.2421
5145,23.3972
5146,16.902
5147,62.1978
5148,8.10636
5149,38.1188
5150,42.5176
5151,50.1916
5152,5.3857
5153,33.7913
5154,21.7587
5155,7.91898
5156,42.6404
5157,36.2641
5158,8.98545
5159,33.731
5160,24.3694
5161,16.4836
5162,31.7014
5163,6.36566
5164,26.8409
5165,39.3388
5166,56.6155
5167,10.9695
5168,46.0291
5169,46.9522
5170,48.2264
5171,48.7273
5172,60.6554
5173,38.1639
5174,38.4345
5175,40.4004
5176,41.3203
5177,33.182
5178,27.4165
5179,40.2915
5180,40.8715
5181,45.2854
5182,47.127
5183,17.2311
5184,15.0133
5185,49.6499
5186,17.4131
5187,20.9071
5188,25.9964
5189,34.947
5190,39.1137
5191,32.8137
5192,48.0148
5193,10.3857
5194,19.4525
5195,34.2693
5196,13.3366
5197,19.4614
5198,24.057
5199,30.3933
5200,36.2872
5201,27.4597
5202,27.0561
5203,17.8385
5204,19.1419
5205,31.7322
5206,32.32
5207,26.6352
5208,38.7258
5209,7.74871
5210,3.4052
5211,35.4642
5212,34.7921
5213,33.211
5214,17.0161
5215,13.4109
5216,37.6465
5217,27.4915
5218,45.8926
5219,28.4179
5220,29.7039
5221,44.2329
5222,47.4799
5223,34.5017
5224,57.3021
5225,55.4844
5226,24.3768
5227,39.1335
5228,8.23367
5229,31.6175
5230,36.1133
5231,9.69613
5232,51.1416
5233,22.2374
5234,41.5532
5235,50.5167
5236,39.5137
5237,8.58999
5238,23.5122
5239,50.3489
5240,24.7409
5241,53.3752
5242,14.352
5243,41.9949
5244,20.7732
5245,20.8944
5246,23.1274
5247,36.4947
5248,23.9781
5249,39.2955
5250,45.2187
5251,27.1703
5252,51.4957
5253,34.5366
5254,56.7019
5255,40.0106
5256,42.754
5257,14.7745
5258,59.7693
5259,52.1202
5260,58.9102
5261,9.01891
5262,20.1976
5263,27.554
5264,31.3107
5265,18.5156
5266,33.4121
5267,38.7344
5268,38.0077
5269,23.3329
5270,29.8021
5271,13.1371
5272,54.007
5273,43.6929
5274,52.3289
5275,41.5817
5276,15.5024
5277,17.4774
5278,28.0917
5279,48.9899
5280,48.2889
5281,35.4408
5282,46.1528
5283,37.2618
5284,10.7811
5285,41.0525
5286,25.2951
5287,27.0759
5288,33.7259
5289,41.2318
5290,24.5586
5291,20.7103
5292,45.5535
5293,25.3303
5294,45.1791
5295,34.1181
5296,34.5263
5297,52.4886
5298,44.2493
5299,30.9908
5300,43.7166
5301,24.2718
5302,39.7532
5303,44.8884
5304,45.9483
5305,34.7523
5306,31.1101
5307,7.89943
5308,62.6826
5309,31.4437
5310,32.3633
5311,15.6267
5312,44.6278
5313,56.8467
5314,7.21298
5315,28.7875
5316,25.0184
5317,24.1038
5318,53.4371
5319,48.3053
5320,46.6874
5321,19.2171
5322,42.2711
5323,37.2079
5324,12.7263
5325,8.13376
5326,12.7521
5327,23.9906
5328,21.4903
5329,44.8513
5330,26.6879
5331,41.5872
5332,40.2704
5333,19.3911
5334,16.316
5335,21.3681
5336,41.2499
5337,39.7556
5338,62.5437
5339,17.4444
5340,10.4509
5341,19.5941
5342,42.0349
5343,42.5491
5344,28.1763
5345,23.619
5346,19.7275
5347,43.5641
5348,22.6227
5349,52.5094
5350,40.0475
5351,29.9012
5352,17.4231
5353,61.6486
5354,49.4888
5355,27.8074
5356,53.6926
5357,28.4653
5358,36.4976
5359,46.959
5360,40.9397
5361,16.9625
5362,33.6399
5363,38.4091
5364,40.5326
5365,32.3785
5366,10.6589
5367,9.26776
5368,34.8837
5369,32.6056
5370,27.2541
5371,21.6687
5372,35.4859
5373,8.02444
5374,17.5768
5375,28.1372
5376,31.1014
5377,42.6345
5378,10.555
5379,34.2791
5380,22.8052
5381,15.9852
5382,46.0515
5383,46.5354
5384,24.7995
5385,29.6281
5386,44.3433
5387,46.5165
5388,44.6516
5389,34.9842
5390,48.3391
5391,48.9899
5392,39.9038
5393,33.8346
5394,8.81465
5395,22.9252
5396,42.6756
5397,48.4524
5398,39.4121
5399,14.2677
5400,34.1523
5401,9.44578
5402,35.8273
5403,43.0466
5404,20.0899
5405,21.901
5406,14.3678
5407,18.1217
5408,47.8705
5409,26.1687
5410,18.6351
5411,25.5686
5412,20.139
5413,17.2967
5414,17.8533
5415,15.3397
5416,32.7811
5417,41.7332
5418,52.493
5419,19.4915
5420,20.4349
5421,37.4939
5422,21.9704
5423,21.3124
5424,16.7368
5425,25.6479
5426,38.2143
5427,44.3633
5428,7.72345
5429,47.8803
5430,47.8836
5431,42.0682
